ABC003500387;15/09/15;1955,10;1983,19;1954,30;1978,09;0
ABC003500387;16/09/15;1978,02;1997,26;1977,93;1995,31;0
ABC003500387;17/09/15;1995,33;2020,86;1986,73;1990,20;0
ABC003500387;18/09/15;1989,66;1989,66;1953,45;1958,03;0
ABC003500387;21/09/15;1960,84;1979,64;1955,80;1966,97;0
ABC003500387;22/09/15;1961,39;1961,39;1929,22;1942,74;0
ABC003500387;23/09/15;1943,24;1949,52;1932,57;1938,76;0
ABC003500387;24/09/15;1934,81;1937,17;1908,92;1932,24;0
ABC003500387;25/09/15;1935,93;1952,89;1921,50;1931,34;0
ABC003500387;28/09/15;1929,18;1929,18;1879,21;1881,77;0
ABC003500387;29/09/15;1881,90;1899,48;1871,91;1884,09;0
ABC003500387;30/09/15;1887,14;1920,53;1887,14;1920,03;0
ABC003500387;01/10/15;1919,65;1927,21;1900,70;1923,82;0
ABC003500387;02/10/15;1921,77;1951,36;1893,70;1951,36;0
ABC003500387;05/10/15;1954,33;1989,17;1954,33;1987,05;0
ABC003500387;06/10/15;1986,63;1991,62;1971,99;1979,92;0
ABC003500387;07/10/15;1982,34;1999,31;1976,44;1995,83;0
ABC003500387;08/10/15;1994,01;2016,50;1987,53;2013,43;0
ABC003500387;09/10/15;2013,73;2020,13;2007,61;2014,89;0
ABC003500387;12/10/15;2015,65;2018,66;2010,55;2017,46;0
ABC003500387;13/10/15;2015,00;2022,34;2001,78;2003,69;0
